level,remaining_spins,balance,total_spend,add_times
6,11498.0,0.22794604,250,4
6,11639.0,2.0951767,250,4
8,25019.0,0.32028246,250,4
8,24642.0,1.1847826,250,4
10,73713.0,184.23347,100,1
7,16933.0,0.525674,250,4
10,74323.0,818.6136,150,2
6,11487.0,0.12729836,250,4
7,16981.0,51.85866,250,4
7,17007.0,0.8238543,250,4
9,39676.0,0.13709795,250,4
6,11484.0,0.22703457,250,4
10,73535.0,147.33344,250,4
9,39048.0,0.1050725,250,4
5,7551.0,1.329598,250,4
7,16758.0,0.42430985,250,4
9,38856.0,0.26238954,250,4
6,11550.0,0.3614416,250,4
7,17031.0,0.72580004,250,4
10,74013.0,554.8346,200,3
10,74152.0,642.3028,150,2
7,17128.0,0.8928249,250,4
8,24515.0,0.9504087,250,4
10,74408.0,806.1122,50,0
7,17131.0,2.4270003,250,4
5,7637.0,0.99700975,250,4
5,7554.0,3.0966122,250,4
6,11465.0,0.79350376,250,4
9,40748.0,0.77656245,250,4
8,24114.0,0.3160485,250,4
10,73494.0,84.131035,250,4
10,74916.0,1411.8717,150,2
9,41331.0,0.8155513,250,4
9,39354.0,0.9015943,250,4
10,73591.0,81.63514,150,2
8,24201.0,0.01602459,250,4
6,11629.0,56.395,250,4
10,74533.0,1078.5393,200,3
7,16558.0,0.72337437,250,4
7,16964.0,0.65831864,250,4
10,73837.0,253.03667,50,0
7,16492.0,9.1555605,250,4
7,16810.0,0.99158573,250,4
5,7417.0,0.5962138,250,4
9,40312.0,0.8748201,250,4
10,73758.0,346.00165,150,2
8,24124.0,1.3150151,250,4
8,24778.0,0.48514366,250,4
10,74331.0,834.31085,150,2
8,24736.0,0.8862612,250,4
5,7362.0,0.7279022,250,4
9,40485.0,0.109302044,250,4
8,24339.0,0.54872704,250,4
5,7396.0,0.5950936,250,4
7,16459.0,0.7886472,250,4
7,17107.0,0.6931145,250,4
7,16883.0,2.324009,250,4
6,11451.0,0.36010385,250,4
7,16717.0,0.22319508,250,4
8,24840.0,1.3512483,250,4
5,7562.0,0.53001976,250,4
9,40224.0,1.1404731,250,4
9,40081.0,0.8740194,250,4
7,17134.0,5.293416,250,4
7,16965.0,2.9240346,250,4
6,11650.0,0.29569435,250,4
10,74047.0,437.60684,50,0
10,73557.0,97.236275,200,3
9,40923.0,0.9125627,250,4
6,11557.0,1.2275043,250,4
10,73521.0,145.49716,250,4
10,74178.0,718.103,200,3
6,11556.0,0.9279826,250,4
8,25055.0,1.755379,250,4
5,7644.0,0.8969121,250,4
6,11589.0,0.8285346,250,4
8,24797.0,0.65164804,250,4
10,73898.0,632.3698,250,4
5,7358.0,0.09504914,250,4
8,24774.0,0.8191618,250,4
8,24276.0,0.84979033,250,4
10,74071.0,511.04324,100,1
8,24555.0,0.7513399,250,4
4,4804.0,0.030377746,250,4
5,7354.0,0.22953677,250,4
7,16859.0,0.29096603,250,4
9,38927.0,0.030884266,250,4
8,25003.0,0.22113253,250,4
7,17114.0,3.7248502,250,4
10,73808.0,198.03362,50,0
10,73801.0,241.10168,100,1
6,11627.0,0.42883873,250,4
