level,remaining_spins,balance,total_spend,add_times
7,42731.0,0.523785,250,4
10,190867.0,802.5076,150,2
8,63240.0,0.4507184,250,4
7,42909.0,0.8248186,250,4
9,104951.0,0.97461605,250,4
5,18249.0,0.29570007,250,4
5,18340.0,3.4304135,250,4
8,63872.0,2.2209353,250,4
7,42932.0,0.76071024,250,4
10,190434.0,236.63466,100,1
9,105126.0,0.24070406,250,4
6,28924.0,0.42810464,250,4
10,190590.0,442.00827,150,2
7,42760.0,0.8233223,250,4
5,18208.0,0.29592025,250,4
8,62991.0,3.0454588,250,4
7,42512.0,0.6871526,250,4
6,28690.0,0.39252734,250,4
7,42814.0,0.4912943,250,4
9,106096.0,0.24741574,250,4
8,63779.0,0.28658295,250,4
10,190312.0,63.033924,50,0
10,190853.0,803.1092,250,4
10,191100.0,850.2393,50,0
9,105857.0,0.7441677,250,4
6,28885.0,0.69452167,250,4
10,190466.0,553.53394,250,4
6,28697.0,2.8933995,250,4
7,42695.0,0.92416954,250,4
10,190307.0,111.07012,100,1
10,191165.0,970.20557,100,1
10,190193.0,44.86936,150,2
5,18227.0,2.2285194,250,4
9,104647.0,1.0376368,250,4
8,63862.0,0.25533843,250,4
9,105819.0,3.179037,250,4
7,42814.0,7.2911515,250,4
10,190520.0,271.96802,50,0
5,18168.0,0.19462013,250,4
9,103813.0,0.4325739,250,4
6,28780.0,0.4938277,250,4
10,190308.0,323.80118,250,4
7,42716.0,0.22380257,250,4
6,28788.0,0.7947078,250,4
10,190739.0,1089.5393,150,2
10,190311.0,112.56849,100,1
7,42740.0,0.35673332,250,4
6,28769.0,0.32712173,250,4
8,63262.0,0.61704373,250,4
7,42413.0,0.45512676,250,4
7,43018.0,17.29295,250,4
9,104468.0,1.6018379,250,4
10,191331.0,1258.38,100,1
6,28798.0,0.8606243,250,4
9,103939.0,0.29964066,250,4
6,28702.0,0.6932559,250,4
10,190759.0,564.51056,100,1
7,42992.0,0.59336233,250,4
10,190733.0,588.5087,100,1
10,190453.0,308.47702,150,2
7,42843.0,0.09205592,250,4
5,18166.0,0.76162195,250,4
7,42479.0,0.8558376,250,4
8,63104.0,0.15138245,250,4
5,18262.0,0.8622036,250,4
7,42895.0,0.55772895,250,4
7,42415.0,0.08792448,250,4
7,42559.0,0.92311263,250,4
10,190784.0,590.1128,100,1
6,28943.0,0.8946359,250,4
6,28873.0,0.761014,250,4
7,42529.0,0.18874407,250,4
10,190479.0,381.7367,200,3
7,42740.0,0.39123607,250,4
5,18248.0,0.728495,250,4
7,42629.0,0.8568194,250,4
5,18432.0,0.79740715,250,4
5,18313.0,0.72918415,250,4
10,190726.0,599.06555,150,2
9,105889.0,0.7457104,250,4
9,105929.0,0.44680595,250,4
9,105801.0,0.97830963,250,4
5,18369.0,0.83041227,250,4
9,104970.0,10.738872,250,4
9,105148.0,0.7744365,250,4
10,190488.0,300.57047,100,1
7,42619.0,0.256155,250,4
9,104308.0,0.039556026,250,4
9,105874.0,0.6793041,250,4
10,190353.0,158.2332,100,1
10,190540.0,349.47165,100,1
7,42786.0,1.2912233,250,4
5,18393.0,3.2634892,250,4
10,190378.0,238.83342,150,2
10,190493.0,347.50055,150,2
10,190499.0,300.935,100,1
10,191002.0,767.64197,50,0
10,190818.0,669.0062,150,2
9,104060.0,1.4343535,250,4
8,63157.0,3.0493312,250,4
7,42526.0,0.2568102,250,4
10,190442.0,354.50565,150,2
9,104135.0,0.8001585,250,4
7,42959.0,1.1245973,250,4
10,190264.0,214.43576,250,4
10,190793.0,651.809,150,2
8,63821.0,0.7868087,250,4
7,42585.0,0.9900236,250,4
7,42858.0,0.291826,250,4
9,105805.0,0.87910557,250,4
8,63912.0,0.38801837,250,4
10,190584.0,539.4699,250,4
5,18446.0,0.7975116,250,4
6,28944.0,0.79511476,250,4
6,28822.0,0.79371357,250,4
9,104300.0,0.26909733,250,4
10,190353.0,344.9666,200,3
6,28756.0,0.32669997,250,4
8,63606.0,0.5853721,250,4
10,190563.0,518.1344,250,4
7,42583.0,0.8561777,250,4
5,18258.0,0.5955982,250,4
5,18218.0,0.6625941,250,4
10,190433.0,389.83215,250,4
10,190519.0,722.14056,150,2
5,18325.0,0.9296907,250,4
7,42541.0,1.3535981,250,4
8,63849.0,1.8881528,250,4
7,42764.0,15.858153,250,4
5,18381.0,0.7643075,250,4
10,190508.0,472.30243,250,4
10,190257.0,207.03305,250,4
9,104184.0,3.1654887,250,4
10,190984.0,856.7726,150,2
6,28750.0,0.95883036,250,4
9,105870.0,1.1797413,250,4
9,104172.0,0.4022112,250,4
5,18271.0,1.2956088,250,4
8,63596.0,0.4190271,250,4
10,190657.0,461.90567,100,1
5,18374.0,0.29649496,250,4
9,105392.0,0.8445022,250,4
8,63925.0,0.78855246,250,4
9,104090.0,0.80138755,250,4
6,28660.0,0.7917185,250,4
7,42613.0,0.656687,250,4
5,18273.0,0.22899818,250,4
9,105483.0,0.40842915,250,4
10,190852.0,752.07184,200,3
6,28767.0,0.66021967,250,4
10,190275.0,250.80019,250,4
10,190493.0,293.6023,100,1
8,63177.0,0.7495003,250,4
8,63904.0,0.82065976,250,4
9,103872.0,1.595434,250,4
6,28697.0,0.4938326,250,4
10,190305.0,106.33413,100,1
8,63453.0,0.3860159,250,4
10,190434.0,384.36908,250,4
10,190547.0,456.30853,200,3
9,104367.0,8.868654,250,4
8,63091.0,0.3833475,250,4
9,104985.0,0.27325964,250,4
9,105928.0,0.9128132,250,4
5,18231.0,0.828915,250,4
8,63858.0,2.3208287,250,4
9,105785.0,1.0450739,250,4
8,63427.0,0.9853971,250,4
10,190439.0,395.19742,250,4
5,18259.0,0.6622908,250,4
5,18159.0,1.062022,250,4
7,42668.0,0.35753918,250,4
6,28824.0,0.4943502,250,4
9,105839.0,0.8781471,250,4
6,28932.0,0.5614314,250,4
8,63686.0,3.0534592,250,4
8,63145.0,0.64932656,250,4
8,63490.0,0.0863595,250,4
9,105955.0,0.046294928,250,4
5,18218.0,0.7290077,250,4
9,104439.0,0.4710797,250,4
5,18431.0,0.19691277,250,4
10,190561.0,551.0358,200,3
9,104979.0,0.40568805,250,4
8,63531.0,0.9183693,250,4
10,190456.0,839.1347,250,4
6,28847.0,0.061671257,250,4
8,63759.0,0.85450816,250,4
5,18422.0,2.6634037,250,4
8,63348.0,0.5842947,250,4
9,105778.0,0.2116945,250,4
9,104314.0,6.269258,250,4
7,42789.0,0.024085283,250,4
6,28703.0,2.0271838,250,4
10,191283.0,1187.4672,200,3
6,28678.0,0.22654295,250,4
9,105814.0,0.71191597,250,4
9,105189.0,0.7420373,250,4
10,190533.0,383.80527,150,2
10,190432.0,210.30663,50,0
6,28789.0,0.66074574,250,4
6,28722.0,0.7938371,250,4
9,104218.0,0.7686424,250,4
6,28655.0,0.6260176,250,4
9,104379.0,0.73579264,250,4
10,190584.0,459.20505,150,2
7,42764.0,0.69006824,250,4
7,42917.0,0.82467675,250,4
7,42887.0,0.62383044,250,4
9,106063.0,0.7463732,250,4
9,105432.0,0.90850556,250,4
8,63161.0,1.7814884,250,4
10,190255.0,105.80092,150,2
7,42947.0,25.791166,250,4
9,105818.0,2.4796228,250,4
10,191285.0,1135.0802,150,2
9,105737.0,0.077825546,250,4
6,28736.0,0.52619815,250,4
9,106137.0,0.94766235,250,4
7,42854.0,0.2915578,250,4
6,28841.0,0.6618738,250,4
7,42987.0,0.7923174,250,4
10,191611.0,1462.7437,150,2
7,42973.0,0.59311426,250,4
8,63847.0,4.5537906,250,4
8,63230.0,0.5169244,250,4
8,63236.0,0.116090775,250,4
8,63186.0,1.7158341,250,4
7,42954.0,0.9587467,250,4
7,42579.0,0.6225686,250,4
6,28752.0,0.72702193,250,4
8,63739.0,0.05254507,250,4
7,42413.0,0.7227869,250,4
5,18153.0,1.6952187,250,4
10,190520.0,498.76773,250,4
10,190637.0,609.9344,250,4
5,18163.0,0.56151724,250,4
7,42882.0,0.7922182,250,4
10,190283.0,96.63205,100,1
8,63684.0,0.5531477,250,4
6,28667.0,0.1600132,250,4
7,42808.0,3.4916196,250,4
9,104382.0,0.9716606,250,4
10,190609.0,628.3425,250,4
5,18308.0,1.5300007,250,4
10,190500.0,314.97266,100,1
8,63244.0,0.78347224,250,4
10,191055.0,805.481,50,0
9,105703.0,0.8789315,250,4
6,28795.0,0.62658846,250,4
9,104967.0,0.27482915,250,4
10,190466.0,330.19873,100,1
8,63888.0,0.32093287,250,4
8,63936.0,0.022066116,250,4
8,63469.0,0.4509288,250,4
10,190522.0,420.90543,50,0
9,105559.0,30.410076,250,4
8,63733.0,0.58578753,250,4
9,105566.0,0.2425251,250,4
5,18206.0,0.3278141,250,4
8,63607.0,0.7868774,250,4
10,190566.0,368.90518,100,1
10,190667.0,569.3401,150,2
10,190194.0,138.46396,200,3
10,190657.0,559.338,200,3
8,63811.0,1.1199249,250,4
8,63555.0,0.18580413,250,4
8,62985.0,0.982986,250,4
10,190328.0,235.60638,200,3
10,190286.0,37.73966,50,0
5,18212.0,0.26202917,250,4
9,105673.0,0.61125886,250,4
5,18285.0,0.3960426,250,4
8,63383.0,0.8151536,250,4
5,18217.0,0.22889614,250,4
5,18199.0,0.46170282,250,4
7,42884.0,0.12530696,250,4
7,42560.0,0.5219258,250,4
9,104725.0,0.8069973,250,4
9,105009.0,0.5400996,250,4
9,104876.0,0.7719499,250,4
10,190124.0,24.932487,200,3
10,190471.0,395.56775,200,3
9,104533.0,1.0335068,250,4
10,190681.0,535.56903,150,2
9,103704.0,0.2983324,250,4
5,18436.0,0.597013,250,4
10,190955.0,882.0788,150,2
5,18243.0,0.12888718,250,4
7,42739.0,0.38960826,250,4
9,106130.0,0.08084762,250,4
6,28733.0,0.26021385,250,4
6,28828.0,0.19444346,250,4
10,190944.0,798.64417,150,2
5,18241.0,0.5287895,250,4
9,104505.0,0.90734196,250,4
6,28772.0,0.49365616,250,4
10,190455.0,409.57117,250,4
7,42818.0,0.5909803,250,4
7,42636.0,0.48956656,250,4
5,18369.0,1.8303097,250,4
7,43006.0,0.9930818,250,4
10,190609.0,373.90244,50,0
7,42690.0,0.5898068,250,4
10,190403.0,205.26874,100,1
7,42447.0,0.4895358,250,4
7,42769.0,0.4571457,250,4
10,190223.0,117.70087,150,2
10,190429.0,285.2986,150,2
10,190319.0,169.99866,150,2
7,42978.0,0.12589598,250,4
8,63045.0,10.283081,250,4
6,28731.0,30.326355,250,4
9,105919.0,0.41234398,250,4
5,18216.0,0.89521646,250,4
7,42439.0,0.35545313,250,4
4,11255.0,1.5973109,250,4
5,18242.0,0.8944001,250,4
6,28749.0,0.42600918,250,4
5,18337.0,0.56260157,250,4
10,190413.0,163.23595,50,0
5,18255.0,0.32898808,250,4
8,63870.0,0.15431666,250,4
7,42738.0,0.72411966,250,4
8,63247.0,0.21596432,250,4
10,190542.0,342.57272,100,1
9,105969.0,0.5785482,250,4
8,63739.0,0.45339966,250,4
7,42535.0,0.75553566,250,4
6,28903.0,0.6616988,250,4
8,63601.0,0.75196457,250,4
6,28687.0,0.66043854,250,4
10,190770.0,671.1081,200,3
10,190920.0,688.2089,50,0
10,190857.0,678.6052,100,1
9,106126.0,1.4142351,250,4
7,42585.0,0.92384195,250,4
10,190474.0,510.80487,250,4
9,104659.0,0.97098947,250,4
8,63921.0,0.95411587,250,4
7,42752.0,0.35784554,250,4
7,42867.0,0.22442102,250,4
10,190328.0,193.63556,150,2
5,18267.0,0.82958746,250,4
6,28895.0,0.7938838,250,4
10,190422.0,290.2685,150,2
10,191500.0,1467.6042,250,4
10,190207.0,99.63275,150,2
5,18393.0,0.33000135,250,4
7,42841.0,0.7588949,250,4
5,18334.0,0.92940235,250,4
8,63197.0,0.8164613,250,4
7,42818.0,0.49150085,250,4
9,104770.0,0.840353,250,4
5,18159.0,0.5943277,250,4
7,42655.0,0.8227807,250,4
6,28672.0,0.62675095,250,4
8,63471.0,0.08433843,250,4
6,28743.0,13.393404,250,4
7,42513.0,0.95552635,250,4
8,63593.0,0.9518393,250,4
7,42693.0,1.5551375,250,4
4,11322.0,0.7642114,250,4
10,190188.0,144.12993,250,4
9,106127.0,0.91362,250,4
10,190305.0,235.46692,200,3
5,18332.0,0.7965174,250,4
10,190276.0,304.86407,250,4
8,63654.0,0.11819339,250,4
10,190296.0,162.73468,150,2
9,105358.0,6.6089406,250,4
10,190923.0,723.20667,100,1
7,42662.0,1.4578154,250,4
7,42690.0,0.62323,250,4
6,28759.0,0.12778187,250,4
6,28744.0,2.393123,250,4
8,63242.0,1.9160045,250,4
10,190452.0,348.73358,150,2
10,190827.0,642.60376,100,1
10,190385.0,235.10022,150,2
5,18280.0,0.49522007,250,4
7,42721.0,0.09052658,250,4
6,28809.0,0.76042783,250,4
9,104652.0,0.73593044,250,4
8,63141.0,0.24832165,250,4
8,63927.0,0.3880269,250,4
10,191284.0,1039.4071,50,0
9,105915.0,0.44742584,250,4
7,42657.0,0.19066143,250,4
7,43003.0,0.7576915,250,4
8,63798.0,0.7201872,250,4
10,191108.0,861.6118,50,0
5,18194.0,0.09442568,250,4
5,18376.0,0.0298872,250,4
6,28890.0,1.3612821,250,4
9,106026.0,0.8461547,250,4
10,190446.0,436.43243,250,4
8,63567.0,0.55293155,250,4
8,63305.0,0.41737175,250,4
10,190854.0,754.539,150,2
10,190922.0,773.44495,150,2
7,42924.0,0.22550392,250,4
10,190595.0,555.70966,250,4
8,63134.0,4.1177573,250,4
7,42518.0,0.18919563,250,4
7,42773.0,0.0572834,250,4
5,18293.0,0.3631004,250,4
10,191204.0,973.61053,50,0
7,42632.0,0.8226862,250,4
7,42923.0,0.8915459,250,4
9,105213.0,0.006595373,250,4
8,63316.0,0.21749687,250,4
7,42696.0,0.2890091,250,4
8,63549.0,0.45145178,250,4
6,28770.0,1.2936467,250,4
