level,remaining_spins,balance,total_spend,add_times
1,873,12.664001,250,4
3,6232.0,15.991989,250,4
1,887,10.0,250,4
5,18528.0,12.618195,250,4
3,6220.0,6.6579895,250,4
5,18525.0,13.286118,250,4
1,874,17.998001,250,4
6,29088.0,36.581375,250,4
1,886,3.3320007,250,4
1,885,11.996002,250,4
1,882,3.3300018,250,4
10,190379.0,2539.3325,100,1
1,887,10.0,250,4
5,18565.0,17.953918,250,4
1,881,3.3300018,250,4
1,886,10.0,250,4
1,884,1.9980011,250,4
1,882,5.330002,250,4
1,863,6.662018,250,4
1,885,12.664001,250,4
1,873,13.994003,250,4
3,6208.0,6.651947,250,4
4,11572.0,21.321991,250,4
3,6192.0,26.655945,250,4
1,867,33.994003,250,4
3,6233.0,31.32602,250,4
1,886,6.666,250,4
4,11560.0,1455.3098,250,4
2,2653.0,7.9900045,250,4
1,886,9.998001,250,4
1,879,26.662003,250,4
1,886,10.0,250,4
1,883,3.3320007,250,4
1,886,0.66600037,250,4
1,874,10.664001,250,4
1,886,19.996002,250,4
1,880,16.664001,250,4
1,886,61.332,250,4
1,884,25.332,250,4
1,876,53.326004,250,4
1,885,12.0,250,4
1,879,8.664001,250,4
1,880,1.9980011,250,4
1,887,19.998001,250,4
1,864,13.332001,250,4
1,884,5.3320007,250,4
1,874,27.996002,250,4
1,880,17.998001,250,4
1,886,156.0,250,4
2,2641.0,19.325989,250,4
1,876,7.3300014,250,4
1,876,35.326004,250,4
1,882,8.664001,250,4
1,878,3.3300018,250,4
1,886,19.998001,250,4
4,11562.0,26.64392,250,4
2,2659.0,8.660004,250,4
4,11581.0,8.6479645,250,4
1,869,13.994003,250,4
2,2640.0,15.323959,250,4
2,2649.0,5.3279724,250,4
1,885,19.996002,250,4
3,6195.0,17.990082,250,4
1,870,5.328003,250,4
1,884,0.0,250,4
5,18496.0,4.6105347,250,4
1,880,11.330001,250,4
3,6236.0,9.998016,250,4
2,2658.0,1.9960022,250,4
1,881,9.998001,250,4
1,878,26.664001,250,4
1,883,15.328002,250,4
2,2653.0,3.3240204,250,4
1,885,4.6660004,250,4
1,883,14.664001,250,4
1,870,24.664001,250,4
1,886,56.664,250,4
1,885,55.332,250,4
1,886,10.0,250,4
1,880,16.662003,250,4
1,883,3.3320007,250,4
1,879,4.0,250,4
1,883,19.998001,250,4
1,884,109.332,250,4
2,2684.0,733.33203,250,4
1,867,26.662003,250,4
1,886,14.666,250,4
1,886,19.998001,250,4
1,867,12.662003,250,4
1,875,15.996002,250,4
3,6207.0,10.656006,250,4
1,883,3.3320007,250,4
1,884,19.998001,250,4
1,881,1.3320007,250,4
7,42883.0,1.1579437,250,4
1,879,4.6620026,250,4
4,11584.0,13.983948,250,4
1,885,17.332,250,4
1,882,1.3320007,250,4
1,884,0.66600037,250,4
1,870,11.328003,250,4
1,887,13.332,250,4
1,879,7.330001,250,4
1,884,11.996002,250,4
1,884,26.664001,250,4
1,879,15.330002,250,4
1,887,140.0,250,4
1,882,10.664001,250,4
1,885,0.66600037,250,4
1,885,56.666,250,4
2,2649.0,20.664001,250,4
1,886,13.330002,250,4
3,6196.0,1.983902,250,4
1,882,17.998001,250,4
1,884,12.0,250,4
1,886,43.998,250,4
1,882,13.998001,250,4
2,2654.0,27.995987,250,4
2,2658.0,13.994003,250,4
1,884,5.998001,250,4
1,886,10.664001,250,4
1,863,11.332001,250,4
1,887,36.666,250,4
1,885,6.666,250,4
1,886,16.666,250,4
1,886,16.666,250,4
1,863,11.328018,250,4
1,878,23.996002,250,4
1,877,19.330002,250,4
1,866,8.6640005,250,4
3,6211.0,12.64801,250,4
1,879,24.664001,250,4
1,882,27.332,250,4
1,883,3.3320007,250,4
5,18657.0,14.63034,250,4
1,884,13.332001,250,4
1,878,4.6620026,250,4
1,883,10.664001,250,4
1,887,10.0,250,4
1,873,3.9960022,250,4
1,886,141.33,250,4
5,18438.0,0.600647,250,4
3,6213.0,27.98996,250,4
3,6203.0,13.990051,250,4
1,887,19.998001,250,4
1,886,18.666,250,4
2,2645.0,13.993942,250,4
1,887,29.998001,250,4
1,880,34.662003,250,4
5,18647.0,11.968063,250,4
3,6207.0,11.326019,250,4
10,190546.0,5195.3633,250,4
1,882,25.330002,250,4
2,2641.0,3.9899902,250,4
3,6212.0,0.6560211,250,4
1,883,2.0,250,4
1,878,23.996002,250,4
1,871,8.662003,250,4
1,886,73.998,250,4
1,879,148.662,250,4
1,876,1.3320007,250,4
1,883,73.332,250,4
1,871,11.992004,250,4
1,887,19.998001,250,4
1,884,2.0,250,4
1,877,3.998001,250,4
1,885,33.332,250,4
1,869,14.664001,250,4
1,886,19.998001,250,4
1,886,6.6660004,250,4
1,884,16.666,250,4
4,11509.0,1.9658661,250,4
1,887,16.666,250,4
1,883,19.332,250,4
3,6214.0,24.657959,250,4
5,18442.0,15.274384,250,4
1,885,15.330002,250,4
1,874,17.332,250,4
1,879,29.330002,250,4
1,881,17.998001,250,4
3,6238.0,53.320007,250,4
1,886,15.998001,250,4
3,6189.0,4.6519775,250,4
1,875,17.994003,250,4
1,863,7.328003,250,4
1,880,3.328003,250,4
4,11560.0,11.979935,250,4
1,885,16.666,250,4
1,883,19.332,250,4
5,18610.0,14.63214,250,4
1,875,18.662003,250,4
1,883,1.3320007,250,4
1,869,21.996002,250,4
2,2651.0,75.990005,250,4
4,11556.0,45.31598,250,4
1,880,18.666,250,4
1,887,36.666,250,4
1,880,0.66400146,250,4
1,868,18.658005,250,4
9,105603.0,15.547835,250,4
1,885,11.332001,250,4
5,18639.0,19.291931,250,4
1,887,32.666,250,4
1,886,10.0,250,4
1,883,31.328003,250,4
1,886,3.3300018,250,4
1,885,4.6640015,250,4
1,879,3.9960022,250,4
3,6234.0,15.3259735,250,4
1,882,22.666,250,4
1,882,9.996002,250,4
1,886,93.33,250,4
1,886,9.996001,250,4
1,882,1.9960022,250,4
1,886,19.998001,250,4
1,886,6.0,250,4
1,887,10.0,250,4
1,883,19.998001,250,4
3,6219.0,53.317963,250,4
5,18594.0,17.288193,250,4
2,2640.0,5.328017,250,4
2,2641.0,8.658035,250,4
1,883,18.0,250,4
1,883,104.666,250,4
1,884,36.0,250,4
2,2661.0,15.994003,250,4
1,883,17.998001,250,4
4,11584.0,43.981964,250,4
1,881,10.662003,250,4
1,886,6.0,250,4
10,190969.0,13693.451,250,4
3,6205.0,13.313873,250,4
1,878,13.996002,250,4
4,11572.0,26.638077,250,4
2,2662.0,17.995987,250,4
2,2678.0,611.998,250,4
1,881,8.0,250,4
5,18648.0,24.632446,250,4
1,867,5.3279724,250,4
1,885,79.33,250,4
1,875,16.664001,250,4
1,887,24.666,250,4
1,883,135.996,250,4
2,2673.0,275.994,250,4
2,2655.0,2.6620026,250,4
1,867,11.328002,250,4
2,2642.0,2.6559906,250,4
1,886,6.6640015,250,4
10,190435.0,2854.0156,150,2
1,885,16.666,250,4
1,882,20.662003,250,4
5,18642.0,5.964157,250,4
1,880,2.6640015,250,4
1,886,13.332001,250,4
1,875,19.330002,250,4
1,875,3.3320007,250,4
1,879,18.664001,250,4
5,18501.0,11.95047,250,4
1,877,6.6660004,250,4
1,885,57.996002,250,4
1,885,13.330002,250,4
1,884,21.332,250,4
1,870,17.330002,250,4
1,880,1.3300018,250,4
1,882,21.994003,250,4
6,29162.0,12.576767,250,4
7,42598.0,9.119568,250,4
3,6218.0,0.65597534,250,4
1,881,88.0,250,4
1,884,16.666,250,4
1,885,3.3320007,250,4
3,6235.0,23.323914,250,4
4,11581.0,31.982056,250,4
1,877,18.0,250,4
1,864,13.330002,250,4
1,885,5.330002,250,4
2,2656.0,6.660019,250,4
1,885,19.998001,250,4
1,887,10.0,250,4
1,876,21.330002,250,4
1,886,66.664,250,4
1,885,30.664001,250,4
1,868,3.3279877,250,4
4,11556.0,5.9800262,250,4
1,886,9.998001,250,4
2,2645.0,16.65799,250,4
1,885,5.3320007,250,4
1,877,7.326004,250,4
1,881,9.998001,250,4
1,877,14.660004,250,4
1,886,37.998,250,4
1,885,15.332001,250,4
5,18494.0,12.602554,250,4
1,881,16.666,250,4
4,11587.0,81.32196,250,4
1,875,26.662003,250,4
5,18680.0,13.307999,250,4
4,11571.0,1.3200989,250,4
2,2656.0,3.3259735,250,4
1,886,6.6640015,250,4
1,884,19.998001,250,4
1,887,43.998,250,4
1,885,13.996001,250,4
1,887,19.998001,250,4
1,886,3.3320007,250,4
1,884,35.33,250,4
1,874,19.998001,250,4
1,884,7.3320007,250,4
1,884,14.666,250,4
1,887,19.998001,250,4
1,873,1.3280029,250,4
1,877,14.660004,250,4
1,877,5.3320007,250,4
5,18680.0,1.9722595,250,4
1,883,3.328003,250,4
1,881,17.998001,250,4
1,881,17.998001,250,4
1,862,8.660004,250,4
10,191041.0,15400.061,200,3
1,876,18.662003,250,4
1,868,21.996002,250,4
1,885,5.998001,250,4
1,886,14.0,250,4
1,876,3.9960022,250,4
4,11526.0,15.974243,250,4
1,880,12.664001,250,4
1,881,2.6660004,250,4
1,887,13.332001,250,4
1,886,9.998001,250,4
1,879,13.330002,250,4
1,887,47.998,250,4
1,886,19.998001,250,4
1,871,29.326004,250,4
1,882,19.330002,250,4
1,884,11.330002,250,4
1,886,18.0,250,4
1,875,7.3320007,250,4
1,885,7.996002,250,4
3,6220.0,11.982024,250,4
2,2641.0,3.9920197,250,4
1,885,20.666,250,4
1,885,13.998001,250,4
1,887,10.0,250,4
4,11561.0,17.983948,250,4
1,885,9.998001,250,4
1,879,17.328003,250,4
1,865,8.662003,250,4
1,885,114.664,250,4
1,868,18.662003,250,4
3,6230.0,21.320007,250,4
1,878,10.664001,250,4
1,886,13.332001,250,4
1,883,13.332001,250,4
1,866,62.666,250,4
4,11568.0,14.654022,250,4
1,882,25.998001,250,4
1,884,19.332,250,4
1,875,11.998001,250,4
4,11539.0,1.3142548,250,4
1,882,2.6640015,250,4
1,886,16.664001,250,4
1,885,112.664,250,4
1,867,17.330002,250,4
1,885,19.996002,250,4
5,18595.0,8.626297,250,4
1,881,18.666,250,4
1,871,9.998001,250,4
2,2658.0,6.659972,250,4
1,879,5.998001,250,4
6,29143.0,6.588974,250,4
3,6225.0,9.3259735,250,4
1,885,7.330002,250,4
5,18546.0,11.950699,250,4
1,876,23.326004,250,4
1,874,24.664001,250,4
1,877,16.664001,250,4
1,878,16.662003,250,4
1,867,66.664,250,4
1,885,13.330002,250,4
1,887,16.666,250,4
1,864,9.993988,250,4
1,880,9.998001,250,4
1,883,1.3320007,250,4
1,872,8.664001,250,4
1,877,25.996002,250,4
5,18408.0,14.590897,250,4
1,883,19.998001,250,4
5,18451.0,11.940216,250,4
1,885,13.332,250,4
1,884,11.996002,250,4
1,884,18.662003,250,4
5,18599.0,1.283844,250,4
5,18676.0,13.311996,250,4
1,886,15.998001,250,4
1,886,37.996002,250,4
1,887,10.0,250,4
1,886,16.664001,250,4
1,875,0.66400146,250,4
4,11499.0,17.30803,250,4
1,883,18.666,250,4
2,2658.0,3.9980164,250,4
3,6219.0,9.319976,250,4
5,18511.0,8.620468,250,4
1,884,21.330002,250,4
7,42802.0,16.4897,250,4
1,882,16.664001,250,4
1,886,16.666,250,4
1,882,7.9960017,250,4
1,883,11.332001,250,4
1,885,1.3320007,250,4
1,875,197.32999,250,4
3,6204.0,19.98793,250,4
2,2652.0,4.6599884,250,4
1,868,4.6620026,250,4
5,18686.0,11.303986,250,4
1,883,19.996002,250,4
1,885,9.998001,250,4
1,887,16.666,250,4
2,2672.0,410.664,250,4
1,881,19.332,250,4
2,2687.0,616.666,250,4
3,6224.0,39.324036,250,4
1,881,19.330002,250,4
2,2660.0,7.3279877,250,4
1,886,9.998001,250,4
1,882,5.3320007,250,4
1,882,17.998001,250,4
1,873,14.6640005,250,4
1,883,28.0,250,4
1,883,1.3320007,250,4
1,875,2.0,250,4
1,879,15.998001,250,4
1,882,11.996002,250,4
1,886,19.332,250,4
1,887,16.664001,250,4
1,882,16.0,250,4
1,868,25.996002,250,4
1,886,9.998001,250,4
6,29148.0,11.263046,250,4
1,871,16.0,250,4
4,11525.0,15.980133,250,4
1,885,25.330002,250,4
1,866,7.988022,250,4
1,874,45.326004,250,4
1,879,14.662003,250,4
1,881,10.664001,250,4
1,878,16.664001,250,4
1,882,18.666,250,4
1,875,15.332001,250,4
1,881,371.99597,250,4
1,875,14.666,250,4
2,2661.0,7.9940033,250,4
1,870,11.996002,250,4
1,880,15.332001,250,4
1,886,10.0,250,4
3,6201.0,55.317917,250,4
1,869,13.326004,250,4
1,879,14.662003,250,4
4,11527.0,15.314117,250,4
2,2640.0,6.6600037,250,4
1,872,3.328003,250,4
6,29030.0,15.239624,250,4
1,880,19.330002,250,4
1,883,7.332,250,4
1,881,1.9980011,250,4
1,882,25.330002,250,4
1,885,78.0,250,4
1,885,4.6660004,250,4
1,883,18.666,250,4
3,6233.0,4.657959,250,4
3,6232.0,7.991974,250,4
1,872,13.332001,250,4
1,882,12.666,250,4
1,883,16.664001,250,4
1,882,121.332,250,4
3,6193.0,19.988068,250,4
3,6208.0,19.979996,250,4
7,43044.0,4.524994,250,4
4,11569.0,2.6399536,250,4
1,881,15.328003,250,4
3,6220.0,5.9899445,250,4
1,871,13.996002,250,4
1,877,25.998001,250,4
1,884,13.332,250,4
1,872,51.326004,250,4
1,886,9.998001,250,4
1,885,5.998001,250,4
1,883,10.664001,250,4
1,878,4.6620026,250,4
3,6205.0,19.990051,250,4
1,885,9.998001,250,4
5,18662.0,155.96445,250,4
1,881,37.998,250,4
1,865,38.661972,250,4
1,886,3.3300018,250,4
5,18641.0,26.626556,250,4
1,884,6.6660004,250,4
1,886,9.998001,250,4
3,6201.0,10.654022,250,4
5,18680.0,3.2980804,250,4
1,886,19.998001,250,4
1,867,13.328003,250,4
1,879,13.996002,250,4
1,886,13.332001,250,4
1,886,9.998001,250,4
5,18538.0,37.953964,250,4
1,883,8.0,250,4
1,881,6.6660004,250,4
2,2640.0,16.65596,250,4
1,873,18.664001,250,4
1,885,3.3320007,250,4
1,882,5.9960012,250,4
1,886,14.0,250,4
1,876,18.666,250,4
1,874,35.328003,250,4
1,883,21.332,250,4
5,18423.0,3.929062,250,4
1,881,17.330002,250,4
1,884,16.662003,250,4
2,2653.0,9.326004,250,4
1,882,39.328003,250,4
1,864,13.332001,250,4
1,871,41.33,250,4
1,887,10.0,250,4
1,884,26.664001,250,4
1,881,12.666,250,4
1,867,13.996017,250,4
1,871,4.6640015,250,4
1,883,5.996002,250,4
1,866,5.996002,250,4
1,876,15.328002,250,4
2,2680.0,652.664,250,4
3,6198.0,22.656021,250,4
2,2661.0,25.994003,250,4
1,886,122.664,250,4
1,884,15.998001,250,4
3,6210.0,9.994003,250,4
1,867,8.662003,250,4
1,884,11.996002,250,4
1,883,11.332001,250,4
2,2661.0,3.3280182,250,4
1,881,17.332,250,4
2,2669.0,601.996,250,4
1,886,3.3320007,250,4
1,886,4.0,250,4
1,882,15.998001,250,4
2,2644.0,9.32399,250,4
1,873,9.998001,250,4
1,876,9.330002,250,4
1,881,11.330002,250,4
1,886,6.6660004,250,4
3,6197.0,17.325958,250,4
